"date","season","hour","is.holiday","weekday","is.workingday","weathersit","temp","atemp","hum","windspeed","casual","registered"
"8516","2011-12-26",1,13,1,1,0,1,15.58,19.695,0.4,19.9995,57,83
"8517","2011-12-26",1,14,1,1,0,1,15.58,19.695,0.4,22.0028,73,80
"8518","2011-12-26",1,15,1,1,0,1,15.58,19.695,0.4,16.9979,26,105
"8519","2011-12-26",1,16,1,1,0,1,14.76,16.665,0.43,19.0012,28,69
"8520","2011-12-26",1,17,1,1,0,1,13.94,15.91,0.46,15.0013,30,67
"8521","2011-12-26",1,18,1,1,0,1,13.12,16.665,0.49,6.0032,21,54
"8522","2011-12-26",1,19,1,1,0,1,12.3,15.91,0.65,6.0032,16,49
"8523","2011-12-26",1,20,1,1,0,1,12.3,15.91,0.56,6.0032,14,42
"8524","2011-12-26",1,21,1,1,0,1,10.66,15.15,0.7,0,10,39
"8525","2011-12-26",1,22,1,1,0,1,10.66,15.15,0.7,0,5,22
"8526","2011-12-26",1,23,1,1,0,1,10.66,13.635,0.7,7.0015,4,25
"8527","2011-12-27",1,0,0,2,1,1,10.66,12.88,0.7,11.0014,3,9
"8528","2011-12-27",1,1,0,2,1,1,10.66,13.635,0.7,8.9981,0,6
"8529","2011-12-27",1,2,0,2,1,1,10.66,13.635,0.7,8.9981,2,2
"8530","2011-12-27",1,3,0,2,1,2,12.3,14.395,0.61,15.0013,0,3
"8531","2011-12-27",1,4,0,2,1,2,12.3,14.395,0.65,15.0013,0,3
"8532","2011-12-27",1,5,0,2,1,2,12.3,13.635,0.64,19.0012,0,8
"8533","2011-12-27",1,6,0,2,1,2,12.3,13.635,0.61,19.9995,0,35
"8534","2011-12-27",1,7,0,2,1,2,12.3,14.395,0.65,19.0012,1,79
"8535","2011-12-27",1,8,0,2,1,2,12.3,15.15,0.65,11.0014,9,155
"8536","2011-12-27",1,9,0,2,1,3,13.12,16.665,0.66,7.0015,19,85
"8537","2011-12-27",1,10,0,2,1,2,13.12,16.665,0.66,6.0032,13,47
"8538","2011-12-27",1,11,0,2,1,3,13.12,16.665,0.66,7.0015,6,24
"8539","2011-12-27",1,12,0,2,1,3,12.3,15.91,0.81,6.0032,8,16
"8540","2011-12-27",1,13,0,2,1,3,12.3,15.15,0.87,8.9981,1,19
"8541","2011-12-27",1,14,0,2,1,3,17.22,21.21,0.82,26.0027,0,14
"8542","2011-12-27",1,15,0,2,1,3,17.22,21.21,0.82,26.0027,2,17
"8543","2011-12-27",1,16,0,2,1,3,18.04,21.97,0.88,22.0028,2,44
"8544","2011-12-27",1,17,0,2,1,3,16.4,20.455,0.87,8.9981,6,109
"8545","2011-12-27",1,18,0,2,1,1,15.58,19.695,0.87,19.0012,9,126
"8546","2011-12-27",1,19,0,2,1,1,13.94,16.665,0.87,11.0014,3,87
"8547","2011-12-27",1,20,0,2,1,1,13.12,16.665,0.93,6.0032,3,66
"8548","2011-12-27",1,21,0,2,1,1,13.12,16.665,0.87,6.0032,11,52
"8549","2011-12-27",1,22,0,2,1,1,13.12,16.665,0.87,6.0032,3,29
"8550","2011-12-27",1,23,0,2,1,1,12.3,15.15,0.93,8.9981,2,24
"8551","2011-12-28",1,0,0,3,1,1,13.12,15.91,0.87,11.0014,0,10
"8552","2011-12-28",1,1,0,3,1,1,13.12,15.91,0.76,11.0014,0,12
"8553","2011-12-28",1,2,0,3,1,1,13.12,15.15,0.61,16.9979,0,7
"8554","2011-12-28",1,3,0,3,1,1,13.12,15.15,0.61,16.9979,0,4
"8555","2011-12-28",1,5,0,3,1,1,13.12,14.395,0.57,23.9994,0,9
"8556","2011-12-28",1,6,0,3,1,1,13.12,15.15,0.57,16.9979,1,42
"8557","2011-12-28",1,7,0,3,1,1,13.12,15.15,0.57,16.9979,4,106
"8558","2011-12-28",1,8,0,3,1,1,13.12,14.395,0.57,23.9994,11,206
"8559","2011-12-28",1,9,0,3,1,1,13.12,15.15,0.57,22.0028,18,171
"8560","2011-12-28",1,10,0,3,1,1,13.94,15.91,0.57,15.0013,12,84
"8561","2011-12-28",1,11,0,3,1,1,14.76,16.665,0.46,23.9994,18,93
"8562","2011-12-28",1,12,0,3,1,1,13.94,14.395,0.46,36.9974,32,108
"8563","2011-12-28",1,13,0,3,1,1,13.94,14.395,0.39,31.0009,24,135
"8564","2011-12-28",1,14,0,3,1,1,13.12,14.395,0.39,26.0027,24,96
"8565","2011-12-28",1,15,0,3,1,1,13.12,14.395,0.36,27.9993,16,101
"8566","2011-12-28",1,16,0,3,1,1,12.3,13.635,0.36,27.9993,23,144
"8567","2011-12-28",1,17,0,3,1,1,11.48,13.635,0.38,16.9979,25,225
"8568","2011-12-28",1,18,0,3,1,1,10.66,11.365,0.38,22.0028,10,159
"8569","2011-12-28",1,19,0,3,1,1,9.84,11.365,0.41,16.9979,16,135
"8570","2011-12-28",1,20,0,3,1,1,9.84,11.365,0.41,15.0013,9,70
"8571","2011-12-28",1,21,0,3,1,1,9.02,11.365,0.44,8.9981,7,63
"8572","2011-12-28",1,22,0,3,1,1,9.02,12.12,0.44,7.0015,2,31
"8573","2011-12-28",1,23,0,3,1,1,9.02,10.605,0.44,16.9979,3,36
"8574","2011-12-29",1,0,0,4,1,2,9.02,11.365,0.47,12.998,4,24
"8575","2011-12-29",1,1,0,4,1,1,9.02,10.605,0.47,15.0013,0,15
"8576","2011-12-29",1,2,0,4,1,1,8.2,11.365,0.51,7.0015,0,3
"8577","2011-12-29",1,3,0,4,1,1,8.2,9.85,0.55,12.998,0,2
"8578","2011-12-29",1,4,0,4,1,1,8.2,10.605,0.55,11.0014,1,2
"8579","2011-12-29",1,5,0,4,1,1,8.2,11.365,0.55,7.0015,0,10
"8580","2011-12-29",1,6,0,4,1,1,8.2,12.88,0.59,0,2,39
"8581","2011-12-29",1,7,0,4,1,1,7.38,10.605,0.64,6.0032,2,104
"8582","2011-12-29",1,8,0,4,1,2,8.2,12.88,0.64,0,3,207
"8583","2011-12-29",1,9,0,4,1,2,8.2,10.605,0.64,8.9981,15,155
"8584","2011-12-29",1,10,0,4,1,2,9.02,11.365,0.64,11.0014,13,97
"8585","2011-12-29",1,11,0,4,1,2,9.84,12.88,0.6,6.0032,23,99
"8586","2011-12-29",1,12,0,4,1,2,10.66,13.635,0.56,7.0015,12,118
"8587","2011-12-29",1,13,0,4,1,2,11.48,14.395,0.52,7.0015,36,95
"8588","2011-12-29",1,14,0,4,1,2,12.3,16.665,0.52,0,30,112
"8589","2011-12-29",1,15,0,4,1,2,12.3,15.91,0.52,6.0032,27,150
"8590","2011-12-29",1,16,0,4,1,1,12.3,15.15,0.52,11.0014,22,155
"8591","2011-12-29",1,17,0,4,1,1,12.3,15.15,0.61,11.0014,14,226
"8592","2011-12-29",1,18,0,4,1,1,12.3,15.15,0.56,8.9981,15,192
"8593","2011-12-29",1,19,0,4,1,1,12.3,15.91,0.56,7.0015,11,124
"8594","2011-12-29",1,20,0,4,1,1,11.48,14.395,0.65,7.0015,8,88
"8595","2011-12-29",1,21,0,4,1,2,11.48,14.395,0.61,8.9981,8,60
"8596","2011-12-29",1,22,0,4,1,1,11.48,14.395,0.65,8.9981,7,48
"8597","2011-12-29",1,23,0,4,1,1,12.3,15.15,0.65,11.0014,1,44
"8598","2011-12-30",1,0,0,5,1,1,11.48,14.395,0.7,8.9981,4,26
"8599","2011-12-30",1,1,0,5,1,1,10.66,14.395,0.65,6.0032,9,11
"8600","2011-12-30",1,2,0,5,1,1,9.84,12.88,0.7,7.0015,2,10
"8601","2011-12-30",1,3,0,5,1,1,9.84,12.88,0.7,7.0015,0,6
"8602","2011-12-30",1,4,0,5,1,1,9.84,12.88,0.7,6.0032,0,2
"8603","2011-12-30",1,5,0,5,1,1,9.02,12.88,0.75,6.0032,0,10
"8604","2011-12-30",1,6,0,5,1,1,9.84,12.88,0.7,6.0032,1,31
"8605","2011-12-30",1,7,0,5,1,1,9.84,12.88,0.75,6.0032,3,92
"8606","2011-12-30",1,8,0,5,1,2,9.84,12.88,0.75,6.0032,12,193
"8607","2011-12-30",1,9,0,5,1,1,10.66,15.15,0.75,0,19,175
"8608","2011-12-30",1,10,0,5,1,1,12.3,14.395,0.65,16.9979,10,108
"8609","2011-12-30",1,11,0,5,1,1,13.12,15.91,0.66,12.998,45,126
"8610","2011-12-30",1,12,0,5,1,1,13.12,16.665,0.57,8.9981,38,159
"8611","2011-12-30",1,13,0,5,1,2,14.76,17.425,0.53,8.9981,53,154
"8612","2011-12-30",1,14,0,5,1,2,16.4,20.455,0.47,6.0032,67,178
"8613","2011-12-30",1,15,0,5,1,1,17.22,21.21,0.44,0,56,236
"8614","2011-12-30",1,16,0,5,1,1,17.22,21.21,0.47,12.998,36,247
"8615","2011-12-30",1,17,0,5,1,1,15.58,19.695,0.54,11.0014,54,188
"8616","2011-12-30",1,18,0,5,1,1,14.76,17.425,0.62,8.9981,19,163
"8617","2011-12-30",1,19,0,5,1,2,13.94,15.15,0.49,27.9993,16,96
"8618","2011-12-30",1,20,0,5,1,2,13.94,17.425,0.66,7.0015,16,75
"8619","2011-12-30",1,21,0,5,1,2,14.76,18.18,0.66,7.0015,11,84
"8620","2011-12-30",1,22,0,5,1,2,13.94,16.665,0.71,11.0014,7,78
"8621","2011-12-30",1,23,0,5,1,2,14.76,16.665,0.66,16.9979,13,60
"8622","2011-12-31",1,0,0,6,0,2,15.58,19.695,0.62,22.0028,7,37
"8623","2011-12-31",1,1,0,6,0,2,16.4,20.455,0.62,19.0012,4,31
"8624","2011-12-31",1,2,0,6,0,2,16.4,20.455,0.62,19.0012,1,27
"8625","2011-12-31",1,3,0,6,0,2,16.4,20.455,0.62,19.0012,1,17
"8626","2011-12-31",1,4,0,6,0,1,15.58,19.695,0.71,15.0013,1,9
"8627","2011-12-31",1,5,0,6,0,2,14.76,17.425,0.76,15.0013,1,0
"8628","2011-12-31",1,6,0,6,0,2,16.4,20.455,0.71,6.0032,1,5
"8629","2011-12-31",1,7,0,6,0,3,15.58,19.695,0.76,0,6,13
"8630","2011-12-31",1,8,0,6,0,1,13.94,16.665,0.81,8.9981,7,42
"8631","2011-12-31",1,9,0,6,0,1,15.58,19.695,0.76,0,18,72
"8632","2011-12-31",1,10,0,6,0,1,16.4,20.455,0.76,11.0014,20,108
"8633","2011-12-31",1,11,0,6,0,1,17.22,21.21,0.71,11.0014,65,152
"8634","2011-12-31",1,12,0,6,0,1,21.32,25,0.39,19.9995,93,180
"8635","2011-12-31",1,13,0,6,0,1,20.5,24.24,0.42,32.9975,108,205
"8636","2011-12-31",1,14,0,6,0,1,18.86,22.725,0.51,22.0028,115,185
"8637","2011-12-31",1,15,0,6,0,1,18.86,22.725,0.47,32.9975,89,164
"8638","2011-12-31",1,16,0,6,0,1,18.04,21.97,0.51,26.0027,52,143
"8639","2011-12-31",1,17,0,6,0,1,17.22,21.21,0.54,12.998,28,101
"8640","2011-12-31",1,18,0,6,0,1,17.22,21.21,0.54,8.9981,13,80
"8641","2011-12-31",1,19,0,6,0,1,17.22,21.21,0.54,15.0013,19,73
"8642","2011-12-31",1,20,0,6,0,1,17.22,21.21,0.54,15.0013,8,63
"8643","2011-12-31",1,21,0,6,0,1,16.4,20.455,0.58,12.998,2,50
"8644","2011-12-31",1,22,0,6,0,1,15.58,19.695,0.62,8.9981,2,36
"8645","2011-12-31",1,23,0,6,0,1,14.76,18.94,0.66,0,4,27
"8646","2012-01-01",1,0,0,0,0,1,14.76,18.94,0.66,0,5,43
"8647","2012-01-01",1,1,0,0,0,1,14.76,17.425,0.66,8.9981,15,78
"8648","2012-01-01",1,2,0,0,0,1,13.12,17.425,0.76,0,16,59
"8649","2012-01-01",1,3,0,0,0,1,12.3,16.665,0.81,0,11,41
"8650","2012-01-01",1,4,0,0,0,1,11.48,15.15,0.81,6.0032,0,8
"8651","2012-01-01",1,5,0,0,0,1,11.48,14.395,0.81,7.0015,0,5
"8652","2012-01-01",1,6,0,0,0,1,10.66,13.635,0.93,8.9981,1,1
"8653","2012-01-01",1,7,0,0,0,1,10.66,12.88,0.93,11.0014,1,6
"8654","2012-01-01",1,8,0,0,0,1,10.66,13.635,0.87,7.0015,4,10
"8655","2012-01-01",1,9,0,0,0,1,10.66,13.635,0.93,7.0015,13,27
"8656","2012-01-01",1,10,0,0,0,1,12.3,15.91,0.81,7.0015,18,52
"8657","2012-01-01",1,11,0,0,0,1,13.94,16.665,0.76,8.9981,40,98
"8658","2012-01-01",1,12,0,0,0,1,16.4,20.455,0.62,19.0012,58,143
"8659","2012-01-01",1,13,0,0,0,1,17.22,21.21,0.58,19.0012,82,141
"8660","2012-01-01",1,14,0,0,0,1,18.04,21.97,0.54,19.9995,120,147
"8661","2012-01-01",1,15,0,0,0,1,18.86,22.725,0.51,19.9995,101,164
"8662","2012-01-01",1,16,0,0,0,2,18.04,21.97,0.54,19.9995,68,147
"8663","2012-01-01",1,17,0,0,0,2,19.68,23.485,0.48,11.0014,36,75
"8664","2012-01-01",1,18,0,0,0,3,18.86,22.725,0.59,16.9979,25,81
"8665","2012-01-01",1,19,0,0,0,3,17.22,21.21,0.67,26.0027,20,85
"8666","2012-01-01",1,20,0,0,0,2,18.04,21.97,0.62,19.9995,25,58
"8667","2012-01-01",1,21,0,0,0,2,18.04,21.97,0.67,16.9979,10,61
"8668","2012-01-01",1,22,0,0,0,1,18.86,22.725,0.55,27.9993,13,53
"8669","2012-01-01",1,23,0,0,0,1,18.04,21.97,0.51,19.9995,4,25
"8670","2012-01-02",1,0,1,1,0,1,16.4,20.455,0.4,31.0009,8,31
"8671","2012-01-02",1,1,1,1,0,1,14.76,16.665,0.43,27.9993,1,11
"8672","2012-01-02",1,2,1,1,0,1,14.76,15.91,0.34,30.0026,1,6
"8673","2012-01-02",1,4,1,1,0,1,11.48,12.88,0.45,22.0028,0,4
"8674","2012-01-02",1,5,1,1,0,1,11.48,12.88,0.45,22.0028,1,3
"8675","2012-01-02",1,6,1,1,0,1,10.66,11.365,0.41,26.0027,0,14
"8676","2012-01-02",1,7,1,1,0,1,9.84,10.605,0.32,26.0027,0,16
"8677","2012-01-02",1,8,1,1,0,1,9.84,11.365,0.35,16.9979,2,51
"8678","2012-01-02",1,9,1,1,0,1,9.84,12.88,0.35,0,15,53
"8679","2012-01-02",1,10,1,1,0,1,10.66,12.12,0.35,19.0012,20,89
"8680","2012-01-02",1,11,1,1,0,1,10.66,10.605,0.35,32.9975,33,142
"8681","2012-01-02",1,12,1,1,0,1,11.48,13.635,0.36,16.9979,41,161
"8682","2012-01-02",1,13,1,1,0,1,12.3,13.635,0.36,19.9995,26,150
"8683","2012-01-02",1,14,1,1,0,1,12.3,13.635,0.36,27.9993,10,141
"8684","2012-01-02",1,15,1,1,0,1,11.48,12.12,0.38,30.0026,29,139
"8685","2012-01-02",1,16,1,1,0,1,10.66,11.365,0.35,27.9993,10,144
"8686","2012-01-02",1,17,1,1,0,1,10.66,11.365,0.35,26.0027,17,136
"8687","2012-01-02",1,18,1,1,0,1,10.66,12.12,0.33,16.9979,13,113
"8688","2012-01-02",1,19,1,1,0,1,9.84,11.365,0.38,15.0013,4,89
"8689","2012-01-02",1,20,1,1,0,1,9.84,11.365,0.41,15.0013,5,83
"8690","2012-01-02",1,21,1,1,0,2,9.84,10.605,0.41,22.0028,3,63
"8691","2012-01-02",1,22,1,1,0,2,9.02,10.605,0.44,19.0012,3,36
"8692","2012-01-02",1,23,1,1,0,1,9.02,10.605,0.44,16.9979,2,32
"8693","2012-01-03",1,0,0,2,1,1,8.2,9.85,0.51,16.9979,0,13
"8694","2012-01-03",1,1,0,2,1,1,7.38,9.09,0.55,15.0013,1,5
"8695","2012-01-03",1,2,0,2,1,1,7.38,8.335,0.51,16.9979,0,3
"8696","2012-01-03",1,3,0,2,1,1,6.56,6.82,0.55,19.0012,0,2
"8697","2012-01-03",1,4,0,2,1,1,6.56,7.575,0.55,16.9979,0,5
"8698","2012-01-03",1,5,0,2,1,1,5.74,6.82,0.54,12.998,0,12
"8699","2012-01-03",1,6,0,2,1,1,5.74,6.06,0.59,19.0012,4,81
"8700","2012-01-03",1,7,0,2,1,1,5.74,6.06,0.59,16.9979,2,168
"8701","2012-01-03",1,8,0,2,1,1,6.56,6.82,0.55,19.0012,5,349
"8702","2012-01-03",1,9,0,2,1,1,6.56,6.82,0.5,19.0012,8,145
"8703","2012-01-03",1,10,0,2,1,1,6.56,6.06,0.47,31.0009,5,55
"8704","2012-01-03",1,11,0,2,1,1,7.38,6.82,0.37,35.0008,12,63
"8705","2012-01-03",1,12,0,2,1,1,7.38,6.82,0.37,35.0008,4,70
"8706","2012-01-03",1,13,0,2,1,1,7.38,6.06,0.34,43.9989,5,68
"8707","2012-01-03",1,14,0,2,1,1,6.56,6.06,0.43,35.0008,7,72
"8708","2012-01-03",1,15,0,2,1,1,6.56,6.06,0.37,27.9993,9,68
"8709","2012-01-03",1,16,0,2,1,1,5.74,4.545,0.39,39.0007,7,129
"8710","2012-01-03",1,17,0,2,1,1,5.74,5.305,0.26,31.0009,4,241
"8711","2012-01-03",1,18,0,2,1,1,5.74,4.545,0.26,35.0008,10,214
"8712","2012-01-03",1,19,0,2,1,1,4.92,4.545,0.28,27.9993,4,152
"8713","2012-01-03",1,20,0,2,1,1,4.92,6.06,0.33,16.9979,0,115
"8714","2012-01-03",1,21,0,2,1,1,4.1,5.305,0.36,15.0013,2,66
"8715","2012-01-03",1,22,0,2,1,1,4.1,5.305,0.46,16.9979,0,33
"8716","2012-01-03",1,23,0,2,1,1,4.1,3.79,0.46,26.0027,0,18
"8717","2012-01-04",1,0,0,3,1,1,3.28,3.03,0.42,22.0028,0,9
"8718","2012-01-04",1,1,0,3,1,1,1.64,1.515,0.38,19.9995,0,3
"8719","2012-01-04",1,2,0,3,1,1,0.82,0.76,0.34,19.0012,0,1
"8720","2012-01-04",1,3,0,3,1,1,0.82,0.76,0.34,19.0012,0,1
"8721","2012-01-04",1,4,0,3,1,1,0.82,2.275,0.41,12.998,0,2
"8722","2012-01-04",1,5,0,3,1,1,0.82,2.275,0.41,12.998,0,14
"8723","2012-01-04",1,6,0,3,1,1,0.82,2.275,0.41,11.0014,0,59
"8724","2012-01-04",1,7,0,3,1,1,0.82,2.275,0.44,12.998,1,151
"8725","2012-01-04",1,8,0,3,1,1,0.82,3.03,0.44,8.9981,5,310
"8726","2012-01-04",1,9,0,3,1,1,1.64,3.03,0.45,8.9981,7,173
"8727","2012-01-04",1,10,0,3,1,1,2.46,5.305,0.45,0,7,57
"8728","2012-01-04",1,11,0,3,1,2,3.28,6.06,0.42,6.0032,6,40
"8729","2012-01-04",1,12,0,3,1,2,4.1,5.305,0.46,12.998,9,75
"8730","2012-01-04",1,13,0,3,1,2,5.74,6.06,0.43,16.9979,9,82
"8731","2012-01-04",1,14,0,3,1,2,5.74,6.06,0.46,16.9979,6,69
"8732","2012-01-04",1,15,0,3,1,2,7.38,7.575,0.37,22.0028,9,81
"8733","2012-01-04",1,16,0,3,1,2,7.38,8.335,0.4,19.0012,8,123
"8734","2012-01-04",1,17,0,3,1,2,8.2,9.85,0.4,12.998,9,272
"8735","2012-01-04",1,18,0,3,1,2,8.2,10.605,0.37,8.9981,9,280
"8736","2012-01-04",1,19,0,3,1,2,8.2,11.365,0.4,7.0015,2,182
"8737","2012-01-04",1,20,0,3,1,2,8.2,9.85,0.4,12.998,2,121
"8738","2012-01-04",1,21,0,3,1,2,8.2,12.88,0.44,0,2,88
"8739","2012-01-04",1,22,0,3,1,2,8.2,11.365,0.47,6.0032,4,48
"8740","2012-01-04",1,23,0,3,1,2,8.2,11.365,0.44,7.0015,0,32
"8741","2012-01-05",1,0,0,4,1,2,9.02,11.365,0.47,12.998,1,13
"8742","2012-01-05",1,1,0,4,1,1,8.2,11.365,0.51,6.0032,0,5
"8743","2012-01-05",1,2,0,4,1,1,8.2,11.365,0.51,6.0032,0,4
"8744","2012-01-05",1,3,0,4,1,1,8.2,12.88,0.61,0,0,4
"8745","2012-01-05",1,4,0,4,1,2,8.2,11.365,0.59,6.0032,0,5
"8746","2012-01-05",1,5,0,4,1,2,8.2,11.365,0.59,6.0032,0,26
"8747","2012-01-05",1,6,0,4,1,2,8.2,10.605,0.75,8.9981,0,78
"8748","2012-01-05",1,7,0,4,1,2,8.2,11.365,0.69,6.0032,3,212
"8749","2012-01-05",1,8,0,4,1,2,8.2,12.88,0.75,0,11,377
"8750","2012-01-05",1,9,0,4,1,2,9.02,13.635,0.69,0,7,220
"8751","2012-01-05",1,10,0,4,1,2,9.84,12.88,0.52,6.0032,5,81
"8752","2012-01-05",1,11,0,4,1,1,12.3,16.665,0.49,0,6,78
"8753","2012-01-05",1,12,0,4,1,1,12.3,14.395,0.49,16.9979,6,114
"8754","2012-01-05",1,13,0,4,1,1,13.94,15.15,0.42,19.9995,6,112
"8755","2012-01-05",1,14,0,4,1,1,13.94,15.91,0.39,19.0012,13,104
"8756","2012-01-05",1,15,0,4,1,1,14.76,16.665,0.34,19.0012,6,113
"8757","2012-01-05",1,16,0,4,1,1,14.76,16.665,0.34,19.0012,19,178
"8758","2012-01-05",1,17,0,4,1,2,14.76,17.425,0.34,12.998,19,393
"8759","2012-01-05",1,18,0,4,1,1,13.94,16.665,0.36,11.0014,9,374
"8760","2012-01-05",1,19,0,4,1,1,13.94,17.425,0.34,6.0032,10,255
"8761","2012-01-05",1,20,0,4,1,1,12.3,16.665,0.49,0,5,172
"8762","2012-01-05",1,21,0,4,1,1,10.66,13.635,0.6,8.9981,9,88
"8763","2012-01-05",1,22,0,4,1,1,10.66,12.88,0.6,11.0014,1,70
"8764","2012-01-05",1,23,0,4,1,1,9.84,12.88,0.7,7.0015,4,56
"8765","2012-01-06",1,0,0,5,1,1,9.02,12.88,0.75,6.0032,1,24
"8766","2012-01-06",1,1,0,5,1,1,9.02,13.635,0.75,0,2,6
"8767","2012-01-06",1,2,0,5,1,1,9.02,11.365,0.69,11.0014,2,3
"8768","2012-01-06",1,3,0,5,1,1,9.02,12.12,0.69,7.0015,1,3
"8769","2012-01-06",1,4,0,5,1,1,9.02,11.365,0.69,8.9981,0,3
"8770","2012-01-06",1,5,0,5,1,2,8.2,10.605,0.8,8.9981,0,13
"8771","2012-01-06",1,6,0,5,1,2,9.02,12.12,0.73,7.0015,1,69
"8772","2012-01-06",1,7,0,5,1,2,9.84,14.395,0.65,0,4,201
"8773","2012-01-06",1,8,0,5,1,1,9.84,12.12,0.7,8.9981,11,436
"8774","2012-01-06",1,9,0,5,1,1,9.84,12.12,0.7,11.0014,4,237
"8775","2012-01-06",1,10,0,5,1,1,10.66,12.88,0.65,12.998,14,102
"8776","2012-01-06",1,11,0,5,1,1,12.3,15.15,0.56,11.0014,8,130
"8777","2012-01-06",1,12,0,5,1,1,14.76,16.665,0.5,16.9979,23,168
"8778","2012-01-06",1,13,0,5,1,1,16.4,20.455,0.43,19.0012,16,188
"8779","2012-01-06",1,14,0,5,1,1,18.86,22.725,0.36,12.998,26,152
"8780","2012-01-06",1,15,0,5,1,1,21.32,25,0.27,16.9979,44,178
"8781","2012-01-06",1,16,0,5,1,1,21.32,25,0.27,19.0012,35,259
"8782","2012-01-06",1,17,0,5,1,1,18.86,22.725,0.36,15.0013,20,456
"8783","2012-01-06",1,18,0,5,1,1,20.5,24.24,0.29,16.9979,28,391
"8784","2012-01-06",1,19,0,5,1,1,18.86,22.725,0.33,19.0012,11,261
"8785","2012-01-06",1,20,0,5,1,1,17.22,21.21,0.41,12.998,14,163
"8786","2012-01-06",1,21,0,5,1,1,16.4,20.455,0.43,15.0013,17,137
"8787","2012-01-06",1,22,0,5,1,1,14.76,17.425,0.5,12.998,12,123
"8788","2012-01-06",1,23,0,5,1,1,14.76,18.94,0.5,0,13,88
"8789","2012-01-07",1,0,0,6,0,1,14.76,17.425,0.5,11.0014,2,77
"8790","2012-01-07",1,1,0,6,0,1,15.58,19.695,0.46,11.0014,6,56
"8791","2012-01-07",1,2,0,6,0,1,14.76,18.18,0.5,7.0015,2,36
"8792","2012-01-07",1,3,0,6,0,1,13.12,16.665,0.57,7.0015,1,19
"8793","2012-01-07",1,4,0,6,0,1,13.12,16.665,0.57,6.0032,1,9
"8794","2012-01-07",1,5,0,6,0,1,10.66,13.635,0.75,7.0015,2,7
"8795","2012-01-07",1,6,0,6,0,1,10.66,13.635,0.75,7.0015,0,7
"8796","2012-01-07",1,7,0,6,0,1,9.02,11.365,0.87,12.998,0,20
"8797","2012-01-07",1,8,0,6,0,1,9.84,12.88,0.75,7.0015,0,64
"8798","2012-01-07",1,9,0,6,0,1,9.02,11.365,0.8,8.9981,14,116
"8799","2012-01-07",1,10,0,6,0,1,11.48,15.15,0.75,6.0032,43,160
"8800","2012-01-07",1,11,0,6,0,1,13.94,15.91,0.57,15.0013,74,250
"8801","2012-01-07",1,12,0,6,0,1,16.4,20.455,0.43,15.0013,100,276
"8802","2012-01-07",1,13,0,6,0,1,18.04,21.97,0.44,12.998,149,296
"8803","2012-01-07",1,14,0,6,0,1,20.5,24.24,0.42,19.0012,156,356
"8804","2012-01-07",1,15,0,6,0,1,23.78,27.275,0.37,19.9995,132,317
"8805","2012-01-07",1,16,0,6,0,2,22.96,26.515,0.37,19.0012,133,268
"8806","2012-01-07",1,17,0,6,0,2,22.14,25.76,0.43,8.9981,87,235
"8807","2012-01-07",1,18,0,6,0,1,22.14,25.76,0.45,8.9981,49,248
"8808","2012-01-07",1,19,0,6,0,1,21.32,25,0.42,7.0015,44,171
"8809","2012-01-07",1,20,0,6,0,1,20.5,24.24,0.39,16.9979,21,149
"8810","2012-01-07",1,21,0,6,0,1,18.04,21.97,0.44,15.0013,22,118
"8811","2012-01-07",1,22,0,6,0,1,18.04,21.97,0.38,16.9979,16,93
"8812","2012-01-07",1,23,0,6,0,1,17.22,21.21,0.38,15.0013,16,103
"8813","2012-01-08",1,0,0,0,0,1,15.58,19.695,0.4,19.0012,14,77
"8814","2012-01-08",1,1,0,0,0,1,13.94,16.665,0.42,12.998,10,62
"8815","2012-01-08",1,2,0,0,0,1,14.76,16.665,0.37,19.0012,10,57
"8816","2012-01-08",1,3,0,0,0,1,13.94,16.665,0.42,8.9981,6,26
"8817","2012-01-08",1,4,0,0,0,1,13.12,15.15,0.49,16.9979,2,4
"8818","2012-01-08",1,5,0,0,0,2,13.12,16.665,0.49,7.0015,0,2
"8819","2012-01-08",1,6,0,0,0,2,12.3,16.665,0.52,0,0,2
"8820","2012-01-08",1,7,0,0,0,2,12.3,16.665,0.52,0,1,23
"8821","2012-01-08",1,8,0,0,0,1,12.3,15.15,0.52,8.9981,4,53
"8822","2012-01-08",1,9,0,0,0,1,13.12,16.665,0.53,8.9981,23,102
"8823","2012-01-08",1,10,0,0,0,1,13.94,16.665,0.49,11.0014,27,181
"8824","2012-01-08",1,11,0,0,0,1,14.76,17.425,0.46,15.0013,55,201
"8825","2012-01-08",1,12,0,0,0,1,15.58,19.695,0.43,15.0013,78,273
"8826","2012-01-08",1,13,0,0,0,1,16.4,20.455,0.37,19.9995,77,266
"8827","2012-01-08",1,14,0,0,0,1,16.4,20.455,0.4,12.998,75,253
"8828","2012-01-08",1,15,0,0,0,1,16.4,20.455,0.37,19.0012,89,241
"8829","2012-01-08",1,16,0,0,0,1,16.4,20.455,0.37,19.9995,58,256
"8830","2012-01-08",1,17,0,0,0,1,15.58,19.695,0.4,15.0013,22,197
"8831","2012-01-08",1,18,0,0,0,1,13.94,15.91,0.46,15.0013,19,162
"8832","2012-01-08",1,19,0,0,0,1,13.12,15.91,0.49,12.998,8,104
"8833","2012-01-08",1,20,0,0,0,1,12.3,15.15,0.52,11.0014,7,119
"8834","2012-01-08",1,21,0,0,0,1,11.48,13.635,0.56,15.0013,10,81
